name,address,lat,lng,license_number,hotel_type,source,raw_data
金來商旅,"100臺北市中正區金山南路1段71號B1-7樓,71之1號2-7樓",,,臺北市旅館310號,,一般旅館,"{""_id"": 192, ""_importdate"": {""date"": ""2025-12-29 11:10:45.200555"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館310號"", ""旅館名稱"": ""金來商旅"", ""電話或手機號碼"": ""(02)23979399"", ""營業地址"": ""100臺北市中正區金山南路1段71號B1-7樓,71之1號2-7樓"", ""客房最低定價"": ""15000"", ""客房最高定價"": ""19000"", ""房間數"": ""48""}"
金弘旅社,103臺北市大同區南京西路316號4樓,25.0538660,121.5129430,臺北市旅館170號,,一般旅館,"{""_id"": 102, ""_importdate"": {""date"": ""2025-12-29 11:10:45.091098"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館170號"", ""旅館名稱"": ""金弘旅社"", ""電話或手機號碼"": ""(02)25554038"", ""營業地址"": ""103臺北市大同區南京西路316號4樓"", ""客房最低定價"": ""14800"", ""客房最高定價"": ""14800"", ""房間數"": ""19""}"
金普頓大安酒店,106臺北市大安區仁愛路四段27巷23號3樓至11樓、25號、25號3樓至11樓、27號2樓至14樓,,,臺北市旅館686號,,一般旅館,"{""_id"": 467, ""_importdate"": {""date"": ""2025-12-29 11:10:45.525081"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館686號"", ""旅館名稱"": ""金普頓大安酒店"", ""電話或手機號碼"": ""(02)27792000"", ""營業地址"": ""106臺北市大安區仁愛路四段27巷23號3樓至11樓、25號、25號3樓至11樓、27號2樓至14樓"", ""客房最低定價"": ""16000"", ""客房最高定價"": ""30000"", ""房間數"": ""129""}"
金財神旅館,100臺北市中正區中華路一段21號3樓,25.0447500,121.5312820,臺北市旅館034號,,一般旅館,"{""_id"": 20, ""_importdate"": {""date"": ""2025-12-29 11:10:44.987697"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館034號"", ""旅館名稱"": ""金財神旅館"", ""電話或手機號碼"": ""(02)23110066"", ""營業地址"": ""100臺北市中正區中華路一段21號3樓"", ""客房最低定價"": ""5000"", ""客房最高定價"": ""12000"", ""房間數"": ""12""}"
金通商旅,103臺北市大同區重慶北路一段1號10樓之1,25.0524760,121.5145580,臺北市旅館791號,,一般旅館,"{""_id"": 559, ""_importdate"": {""date"": ""2025-12-29 11:10:45.630188"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館791號"", ""旅館名稱"": ""金通商旅"", ""電話或手機號碼"": ""(02)25921919、 0977-306059"", ""營業地址"": ""103臺北市大同區重慶北路一段1號10樓之1"", ""客房最低定價"": ""2000"", ""客房最高定價"": ""40000"", ""房間數"": ""9""}"
金都精緻溫泉飯店,112臺北市北投區光明路240號1-6樓,25.1360070,121.5075340,臺北市旅館364號,,一般旅館,"{""_id"": 225, ""_importdate"": {""date"": ""2025-12-29 11:10:45.243483"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館364號"", ""旅館名稱"": ""金都精緻溫泉飯店"", ""電話或手機號碼"": ""(02)28911228"", ""營業地址"": ""112臺北市北投區光明路240號1-6樓"", ""客房最低定價"": ""10500"", ""客房最高定價"": ""12800"", ""房間數"": ""31""}"
鉑泊客,100臺北市中正區漢口街1段50號1-5樓,25.0446710,121.5121930,臺北市旅館516號,,一般旅館,"{""_id"": 338, ""_importdate"": {""date"": ""2025-12-29 11:10:45.385370"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館516號"", ""旅館名稱"": ""鉑泊客"", ""電話或手機號碼"": ""(02)23755555"", ""營業地址"": ""100臺北市中正區漢口街1段50號1-5樓"", ""客房最低定價"": ""3080"", ""客房最高定價"": ""3680"", ""房間數"": ""58""}"
鉑泊客2館,100臺北市中正區重慶南路1段37號,25.0295920,121.5155120,臺北市旅館807號,,一般旅館,"{""_id"": 575, ""_importdate"": {""date"": ""2025-12-29 11:10:45.650305"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館807號"", ""旅館名稱"": ""鉑泊客2館"", ""電話或手機號碼"": ""(02)23755555"", ""營業地址"": ""100臺北市中正區重慶南路1段37號"", ""客房最低定價"": ""900"", ""客房最高定價"": ""6000"", ""房間數"": ""44""}"
銀座飯店,104臺北市中山區林森北路289號4樓之1～3,25.0556900,121.5257610,臺北市旅館238號,,一般旅館,"{""_id"": 139, ""_importdate"": {""date"": ""2025-12-29 11:10:45.137101"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館238號"", ""旅館名稱"": ""銀座飯店"", ""電話或手機號碼"": ""(02)25627733"", ""營業地址"": ""104臺北市中山區林森北路289號4樓之1～3"", ""客房最低定價"": ""1680"", ""客房最高定價"": ""5680"", ""房間數"": ""15""}"
錦棧商旅,104臺北市中山區林森北路413號2樓、7樓、7樓之14及錦州街46號7樓、48號7樓、46號13樓、48號13樓,,,臺北市旅館599號,,一般旅館,"{""_id"": 398, ""_importdate"": {""date"": ""2025-12-29 11:10:45.451631"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館599號"", ""旅館名稱"": ""錦棧商旅"", ""電話或手機號碼"": ""(02)77012121"", ""營業地址"": ""104臺北市中山區林森北路413號2樓、7樓、7樓之14及錦州街46號7樓、48號7樓、46號13樓、48號13樓"", ""客房最低定價"": ""14800"", ""客房最高定價"": ""29800"", ""房間數"": ""92""}"
長弘時尚旅店,104臺北市中山區長春路56號3至5樓,25.0549240,121.5264100,臺北市旅館409號,,一般旅館,"{""_id"": 255, ""_importdate"": {""date"": ""2025-12-29 11:10:45.281997"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館409號"", ""旅館名稱"": ""長弘時尚旅店"", ""電話或手機號碼"": ""(02)25420101"", ""營業地址"": ""104臺北市中山區長春路56號3至5樓　"", ""客房最低定價"": ""7000"", ""客房最高定價"": ""10000"", ""房間數"": ""24""}"
長春精品旅館,105臺北市松山區慶城街29號,25.0540050,121.5456020,臺北市旅館268號,,一般旅館,"{""_id"": 162, ""_importdate"": {""date"": ""2025-12-29 11:10:45.168434"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館268號"", ""旅館名稱"": ""長春精品旅館"", ""電話或手機號碼"": ""(02)27188268"", ""營業地址"": ""105臺北市松山區慶城街29號"", ""客房最低定價"": ""3600"", ""客房最高定價"": ""5200"", ""房間數"": ""86""}"
長榮桂冠酒店 (台北),104臺北市中山區松江路63號,25.0575100,121.5310740,臺北市旅館159號,,一般旅館,"{""_id"": 98, ""_importdate"": {""date"": ""2025-12-29 11:10:45.087162"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館159號"", ""旅館名稱"": ""長榮桂冠酒店 (台北)"", ""電話或手機號碼"": ""(02)25019988"", ""營業地址"": ""104臺北市中山區松江路63號"", ""客房最低定價"": ""11500"", ""客房最高定價"": ""68000"", ""房間數"": ""95""}"
長虹大飯店,"108臺北市萬華區漢中街36號1,3-8樓",25.0443850,121.5073890,臺北市旅館049號,,一般旅館,"{""_id"": 26, ""_importdate"": {""date"": ""2025-12-29 11:10:44.993694"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館049號"", ""旅館名稱"": ""長虹大飯店"", ""電話或手機號碼"": ""(02)23119193"", ""營業地址"": ""108臺北市萬華區漢中街36號1,3-8樓"", ""客房最低定價"": ""2380"", ""客房最高定價"": ""7200"", ""房間數"": ""68""}"
門埕青旅,103臺北市大同區鄭州路21巷10號(1至3樓),25.0496190,121.5145320,臺北市旅館671號,,一般旅館,"{""_id"": 455, ""_importdate"": {""date"": ""2025-12-29 11:10:45.512100"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館671號"", ""旅館名稱"": ""門埕青旅"", ""電話或手機號碼"": ""(02)25585676"", ""營業地址"": ""103臺北市大同區鄭州路21巷10號(1至3樓)"", ""客房最低定價"": ""12600"", ""客房最高定價"": ""12600"", ""房間數"": ""2""}"
門草行旅,103臺北市大同區安西街23號1至4樓（不含安西街25號1樓）,,,臺北市旅館693號,,一般旅館,"{""_id"": 472, ""_importdate"": {""date"": ""2025-12-29 11:10:45.530313"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館693號"", ""旅館名稱"": ""門草行旅"", ""電話或手機號碼"": ""(02)25577045"", ""營業地址"": ""103臺北市大同區安西街23號1至4樓（不含安西街25號1樓）"", ""客房最低定價"": ""8800"", ""客房最高定價"": ""8800"", ""房間數"": ""4""}"
阿樹國際旅店,105臺北市松山區八德路三段76號1樓、4樓至14樓,,,臺北市旅館629號,,一般旅館,"{""_id"": 420, ""_importdate"": {""date"": ""2025-12-29 11:10:45.475002"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館629號"", ""旅館名稱"": ""阿樹國際旅店"", ""電話或手機號碼"": ""(02)25787728"", ""營業地址"": ""105臺北市松山區八德路三段76號1樓、4樓至14樓"", ""客房最低定價"": ""10400"", ""客房最高定價"": ""36000"", ""房間數"": ""141""}"
陸號行旅中華館,108臺北市萬華區中華路一段90號9樓、11樓,25.0446560,121.5085320,臺北市旅館763號,,一般旅館,"{""_id"": 531, ""_importdate"": {""date"": ""2025-12-29 11:10:45.592557"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館763號"", ""旅館名稱"": ""陸號行旅中華館"", ""電話或手機號碼"": ""(02)23112522"", ""營業地址"": ""108臺北市萬華區中華路一段90號9樓、11樓"", ""客房最低定價"": ""12880"", ""客房最高定價"": ""20880"", ""房間數"": ""72""}"
陸號行旅萬年館,108臺北市萬華區西寧南路70號6樓,25.0435020,121.5058880,臺北市旅館754號,,一般旅館,"{""_id"": 522, ""_importdate"": {""date"": ""2025-12-29 11:10:45.583070"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館754號"", ""旅館名稱"": ""陸號行旅萬年館"", ""電話或手機號碼"": ""(02)23619069"", ""營業地址"": ""108臺北市萬華區西寧南路70號6樓"", ""客房最低定價"": ""1880"", ""客房最高定價"": ""5580"", ""房間數"": ""39""}"
陸號行旅西門館,108臺北市萬華區中華路一段152號5樓、5樓之1、9樓、10樓；成都路1號9樓、10樓,,,臺北市旅館770號,,一般旅館,"{""_id"": 538, ""_importdate"": {""date"": ""2025-12-29 11:10:45.600783"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館770號"", ""旅館名稱"": ""陸號行旅西門館"", ""電話或手機號碼"": ""(02)23144003"", ""營業地址"": ""108臺北市萬華區中華路一段152號5樓、5樓之1、9樓、10樓；成都路1號9樓、10樓"", ""客房最低定價"": ""12800"", ""客房最高定價"": ""14800"", ""房間數"": ""27""}"
陽光士林珮柏旅館,111臺北市士林區福德路48巷6、8、10、12號1至7樓,25.0970980,121.5405620,臺北市旅館605號,,一般旅館,"{""_id"": 402, ""_importdate"": {""date"": ""2025-12-29 11:10:45.455948"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館605號"", ""旅館名稱"": ""陽光士林珮柏旅館"", ""電話或手機號碼"": ""(02)28817588"", ""營業地址"": ""111臺北市士林區福德路48巷6、8、10、12號1至7樓"", ""客房最低定價"": ""6000"", ""客房最高定價"": ""9500"", ""房間數"": ""56""}"
陽明山美國渡假村,111臺北市士林區凱旋路69號、71號及61巷2弄6至10號,,,臺北市旅館662號,,一般旅館,"{""_id"": 447, ""_importdate"": {""date"": ""2025-12-29 11:10:45.503336"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館662號"", ""旅館名稱"": ""陽明山美國渡假村"", ""電話或手機號碼"": ""(02)28623232"", ""營業地址"": ""111臺北市士林區凱旋路69號、71號及61巷2弄6至10號"", ""客房最低定價"": ""3980"", ""客房最高定價"": ""8700"", ""房間數"": ""28""}"
雀客快捷台北永康,100臺北市中正區信義路二段73號(1至7樓、1樓夾層、公共使用),,,臺北市旅館761號,,一般旅館,"{""_id"": 529, ""_importdate"": {""date"": ""2025-12-29 11:10:45.590365"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館761號"", ""旅館名稱"": ""雀客快捷台北永康"", ""電話或手機號碼"": ""(02)23212721"", ""營業地址"": ""100臺北市中正區信義路二段73號(1至7樓、1樓夾層、公共使用)"", ""客房最低定價"": ""16500"", ""客房最高定價"": ""20000"", ""房間數"": ""43""}"
雀客快捷台北車站,103臺北市大同區太原路64號1至8樓,25.0516490,121.5154630,臺北市旅館006號,,一般旅館,"{""_id"": 5, ""_importdate"": {""date"": ""2025-12-29 11:10:44.970047"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館006號"", ""旅館名稱"": ""雀客快捷台北車站"", ""電話或手機號碼"": ""(02)25590577"", ""營業地址"": ""103臺北市大同區太原路64號1至8樓"", ""客房最低定價"": ""10780"", ""客房最高定價"": ""28600"", ""房間數"": ""58""}"
雀客旅館,104臺北市中山區松江路253號1至13樓,25.0594740,121.5333970,臺北市旅館463號,,一般旅館,"{""_id"": 301, ""_importdate"": {""date"": ""2025-12-29 11:10:45.338419"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館463號"", ""旅館名稱"": ""雀客旅館　"", ""電話或手機號碼"": ""(02)77266277"", ""營業地址"": ""104臺北市中山區松江路253號1至13樓"", ""客房最低定價"": ""9800"", ""客房最高定價"": ""12000"", ""房間數"": ""65""}"
雀客旅館台北信義,110臺北市信義區信義路四段468號3-13樓,25.0328490,121.5591020,臺北市旅館368號,,一般旅館,"{""_id"": 229, ""_importdate"": {""date"": ""2025-12-29 11:10:45.248895"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館368號"", ""旅館名稱"": ""雀客旅館台北信義"", ""電話或手機號碼"": ""(02)23459777、 0908-715217"", ""營業地址"": ""110臺北市信義區信義路四段468號3-13樓"", ""客房最低定價"": ""22800"", ""客房最高定價"": ""33800"", ""房間數"": ""88""}"
雀客旅館台北內湖,114臺北市內湖區民權東路六段123巷34弄1號1至12樓,,,臺北市旅館375號,,一般旅館,"{""_id"": 234, ""_importdate"": {""date"": ""2025-12-29 11:10:45.255381"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館375號"", ""旅館名稱"": ""雀客旅館台北內湖"", ""電話或手機號碼"": ""(02)87925319"", ""營業地址"": ""114臺北市內湖區民權東路六段123巷34弄1號1至12樓"", ""客房最低定價"": ""18480"", ""客房最高定價"": ""39600"", ""房間數"": ""87""}"
雀客旅館台北站前,100臺北市中正區襄陽路4號(1至10樓),25.0433220,121.5138680,臺北市旅館730號,,一般旅館,"{""_id"": 501, ""_importdate"": {""date"": ""2025-12-29 11:10:45.560602"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館730號"", ""旅館名稱"": ""雀客旅館台北站前"", ""電話或手機號碼"": ""(02)23120522"", ""營業地址"": ""100臺北市中正區襄陽路4號(1至10樓)"", ""客房最低定價"": ""10560"", ""客房最高定價"": ""22800"", ""房間數"": ""100""}"
雀客藏居台北內湖,114臺北市內湖區成功路二段512、514號地下1樓至10樓,,,臺北市旅館808號,,一般旅館,"{""_id"": 576, ""_importdate"": {""date"": ""2025-12-29 11:10:45.651334"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館808號"", ""旅館名稱"": ""雀客藏居台北內湖"", ""電話或手機號碼"": ""(02)27956977"", ""營業地址"": ""114臺北市內湖區成功路二段512、514號地下1樓至10樓"", ""客房最低定價"": ""26000"", ""客房最高定價"": ""46000"", ""房間數"": ""160""}"
雀客藏居台北南港,115臺北市南港區重陽路59號,25.0589490,121.6094340,臺北市旅館362號,,一般旅館,"{""_id"": 224, ""_importdate"": {""date"": ""2025-12-29 11:10:45.242083"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館362號"", ""旅館名稱"": ""雀客藏居台北南港"", ""電話或手機號碼"": ""(02)26512251"", ""營業地址"": ""115臺北市南港區重陽路59號"", ""客房最低定價"": ""22880"", ""客房最高定價"": ""36080"", ""房間數"": ""105""}"
